src,dest,dist
PTY,SXM,2019709
CAN,NNG,532724
KHH,WUH,1095154
TPE,WUH,936525
MAN,MCO,6817413
BKK,NRT,4649901
FLL,YYZ,1953651
MAN,MCO,6817413
PEK,HND,2096675
FRA,HKG,9171131
NRT,DLC,1703610
WUH,TYN,785948
PTY,SDQ,1474055
CHS,BOS,1317312
IAH,MEM,753858
MHT,DTW,980927
PEK,KWL,1757532
XIY,HGH,1194107
PTY,LAX,4844071
AMS,HGH,8941630
URC,PEK,2436153
FRA,SDQ,7623947
ATL,LFT,809546
DEN,LGA,2606361
JFK,BOG,3980857
MEM,MCO,1100171
PEK,TYN,429893
DLC,TPE,1540303
HKG,CTS,3428978
CSX,FOC,686082
PEK,AMS,7848339
NKG,CTU,1426771
WNZ,KMG,1811799
CAN,SIN,2637556
BNE,LAX,11525286
FWA,MSP,785156
MEX,SAT,1120119
PEK,SIN,4474460
HKG,PVG,1253823
FOC,SYX,1352773
SHE,NRT,1604872
AYT,CGN,2435247
ATL,EWR,1199940
DTW,AUS,1848542
LAS,DTW,2814248
TNA,PEK,361970
CUN,PTY,1548934
SUB,HKG,3286374
FOC,HGH,481900
PVG,NGO,1459398
MFM,SHE,2351086
TPE,HGH,576305
TSN,HRB,1027850
HER,STR,1978338
ATL,SJU,2489185
DTW,ROA,614826
LGA,ATL,1225550
MXP,PVG,9164257
TSN,HAK,2227586
HAV,EZE,6877598
KWE,SHA,1507633
MUC,HER,1818269
IAD,JFK,366849
MHT,LGA,313436
PEK,XIY,933947
HAN,TPE,1635319
MSY,DFW,720196
FOC,CSX,686082
SGN,CAN,1560219
ATL,LAX,3132519
DTW,CRW,451795
IST,PEK,7089411
TPE,HND,2122589
LCA,BEY,207530
HGH,PEK,1147425
SZX,PEK,1951464
HAJ,LCA,2722081
XMN,TNA,1367891
BOM,HKG,4278300
CGO,SZX,1316720
YVR,FRA,8086407
CMH,MCO,1291475
JAX,BOS,1625760
DLC,CGO,845704
PVG,MEL,7986028
SGN,KHH,1953814
MXP,HKG,9373667
FOC,XIY,1410500
SHA,CAN,1174357
KUL,TPE,3238621
DTW,SAN,3148101
MCI,LAX,2194019
OKA,PEK,1850281
NAS,HAV,551704
CGO,HAK,1650174
KWE,PVG,1548971
URC,IST,4734477
STR,HER,1978338
BUF,LGA,469516
HNL,ICN,7364919
MEM,AUS,899693
KHH,PVG,960082
HKG,MLE,4789894
DEL,CAN,3655632
XMN,HGH,669972
AMS,SEA,7863651
CVG,MSY,1127455
JFK,NAS,1763826
IAH,PEK,11578928
SZX,PEK,1951464
TPE,YVR,9609984
FRA,LCA,2640295
HAK,CAN,482627
HKG,KHH,663022
HKG,CGO,1353324
NNG,KMG,601164
XIY,TSN,925528
AMS,AUH,5196397
CVG,ORD,425494
JFK,SEA,3896768
KIX,PVG,1309380
SYX,CTU,1467664
HAV,PTY,1573662
KMG,SZX,1141020
URC,CKG,2313906
LPA,DUS,3189306
FCO,ATL,8104422
LGA,YHZ,961221
PEK,HRB,1000430
HRB,PEK,1000430
CAN,MNL,1275314
ISB,URC,1688325
FRA,HAV,8150100
PEK,KIX,1765984
XMN,KWL,820645
CMB,SIN,2751834
NKG,HAK,1554432
XIY,CKG,560794
TFS,SXF,3672589
BWI,RDU,411132
HNL,YVR,4353575
MEM,LAS,2278950
HKG,ORD,12542698
CTU,CAN,1222066
PEK,ICN,904430
ATL,CLE,892396
CVG,SLC,2333404
JFK,SVO,7501684
SZX,WUH,903273
BOG,HAV,2209997
KMG,HAK,962704
TPE,DLC,1540303
LPA,MUC,3255574
BNA,MCO,991527
FCO,MIA,8345802
MCI,DTW,1011530
NKG,SHE,1172961
TYN,NKG,876818
KWL,SZX,478541
WUH,CTU,983134
HKG,CKG,1096673
SYD,AKL,2164202
KIX,TPE,1703047
DLC,CSX,1421546
SHE,ICN,528581
ATL,DTW,956518
DTW,BUF,387866
LAX,GDL,2103947
KWE,XMN,1159211
TNA,KMG,1882804
KMG,XMN,1536949
BZE,LAX,3503804
IAH,LGA,2279422
GMP,PEK,928873
ICN,TPE,1460300
HKG,OKA,1458413
PEK,SZX,1951464
ATL,DUS,7253278
CVG,SFO,3276977
JFK,PHX,3465402
HGH,TPE,576305
KIN,PTY,1020108
HRB,SZX,2788031
DLM,FRA,2196206
ATL,MIA,956918
DTW,MCO,1540322
LGA,GSO,741370
HKG,CTU,1350715
SHE,HGH,1295374
TPE,GUM,2782737
OKA,HKG,1458413
DLC,TYN,790196
PEK,LAX,10059250
CSX,HKG,655150
NGB,KWL,1237809
WUH,URC,2761704
CMH,BOS,1030410
HRB,XIY,1934186
SHA,PEK,1074901
TPE,SGN,2204395
HRB,NGB,1802529
ATL,RDU,573022
DTW,RDU,806425
LGA,DFW,2235069
WUH,KMG,1275073
HRB,TNA,1231714
SYX,CAN,693549
DLM,HAM,2376037
XIY,CAN,1302564
SDQ,HAV,1419124
CGO,KMG,1482133
MFM,XMN,534233
WUH,HAK,1259407
PMI,STR,1139288
BOS,DTW,1017670
GRU,ATL,7487937
XIY,PEK,933947
NNG,TPE,1357783
WUH,PEK,1053638
CUN,MCO,993563
JFK,LAX,3982940
SYX,TYN,2177570
HRB,PVG,1652897
HAM,DLM,2376037
ATL,YUL,1599949
DTW,YUL,852857
LGW,LAS,8453844
MFM,NNG,560456
CAN,LAX,11637867
KUL,XMN,2987811
HAK,TSN,2227586
PVG,PEK,1098020
KIX,JFK,11178620
HKG,NKG,1154343
PVG,SYX,1892996
KUL,HND,5344032
ATL,BHM,215985
DFW,CVG,1306158
KWI,AMS,4360494
HGH,TNA,793394
JFK,PTY,3541091
ICN,CGO,1182127
SZX,TPE,802648
FRA,DLM,2196206
BNA,MSP,1118613
GIG,ATL,7620564
DLC,NKG,837454
PEK,RGN,3239216
AMS,LHR,371575
HKG,CTU,1350715
XIY,XMN,1423771
ATL,BMI,857373
CUN,LAX,3409703
JFK,CLT,870860
HAK,CTU,1348498
LCA,SOF,1239763
HGH,HAK,1519267
SYD,CAN,7506733
DTW,CVG,368473
LAX,SJC,495557
HGH,KWE,1396297
PEK,GMP,928873
XIY,NKG,989800
CGO,FOC,1103868
KWL,NNG,345947
HND,SHA,1779883
SZX,XIY,1398586
LAS,PTY,4693124
HRB,CAN,2729742
SZX,KMG,1141020
ATL,PDX,3495792
DTW,SAV,1135304
LHR,BOS,5254215
PEK,DEL,3815291
XIY,TNA,811430
DOH,VCE,4153543
CSX,TPE,868907
PEK,XIY,933947
CMB,KUL,2469074
CVG,BDL,1064408
JFK,DFW,2238656
HGH,ICN,976663
SZX,BKK,1699382
TPE,DLC,1540303
HKG,MXP,9373667
NRT,SHE,1604872
WUH,WNZ,719247
KIX,TNA,1652311
SYX,PEK,2510399
YVR,TPE,9609984
WUH,HKG,939451
HAK,NNG,379387
DUS,HRG,3511169
DTW,CLT,804580
LAS,JFK,3617691
KMG,SZX,1141020
SZX,DLC,1953341
SZX,NKG,1125561
AUS,ATL,1308137
DTW,STL,708077
MCO,BNA,991527
XMN,NKG,800945
HKG,FOC,708879
CSX,URC,2881700
XMN,HAK,940676
ATL,BUF,1145965
DAL,ATL,1160460
JFK,SAV,1154757
HGH,NNG,1484716
FSZ,TPE,1955094
HKG,PER,6007220
SHA,WUH,682246
DUS,DLM,2379291
NNG,SYX,493890
WNZ,SYX,1581220
CAN,NGB,1080629
MAN,LAS,8187015
BOS,MSP,1808983
HNL,ATL,7245651
MCO,MEM,1100171
PEK,NKG,947631
HKG,FRA,9171131
CSX,WNZ,750849
PEK,DTW,10672073
ATL,FCO,8104422
DTW,CUN,2371211
LGA,BHM,1393923
TNA,WNZ,1049041
PTY,MEX,2410824
ICN,WUH,1349244
TNA,SHE,757601
LEJ,LPA,3483821
BDL,ATL,1383024
DTW,SLC,2384021
LHR,MSP,6461752
XMN,NRT,2469955
CNX,HKG,1607023
CSX,CAN,531473
NBO,MBA,421978
CDG,JFK,5849320
PEK,KHH,1972982
HKG,WNZ,934906
CTU,XMN,1550177
PVG,CGO,834029
KUL,ICN,4601512
PEK,EWR,10993305
VRA,YUL,2584801
CGO,PEK,663238
KWL,CTU,843833
WNZ,CGO,990869
PUJ,FRA,7519323
CDG,LAX,9124094
IAH,MEX,1227615
HGH,CGO,781523
PVG,KMG,1968438
RGN,TPE,2756504
PVG,HKG,1253823
SZX,SHA,1206632
ATL,MDW,950596
DTW,LGA,807104
LAX,PVG,10435872
NKG,DLC,837454
URC,CKG,2313906
AMS,PVG,8930495
HGH,WUH,600719
SHE,TYN,1025500
NRT,PEK,2139855
VIE,PEK,7471746
UIO,BOG,710324
CAN,WUH,823945
KWE,XIY,896481
URC,NKG,3050539
MCO,GLA,6638511
BGR,LGA,608668
FCO,JFK,6883860
LGA,YYZ,573997
ORD,PEK,10587677
WNZ,TNA,1049041
DOH,ATH,2960658
CKG,CAN,964623
NGO,PVG,1459398
URC,TPE,3698007
TFS,DUS,3237068
CLE,DTW,153356
JAX,JFK,1333245
SFO,TPE,10410308
LCA,OTP,1253755
HGH,DLC,974403
ATL,RSW,828121
DTW,OKC,1447871
LGA,FLL,1731098
KWE,PVG,1548971
SZX,SYX,664055
CAN,CSX,531473
KMG,CKG,629640
EWR,PEK,10993305
DEL,TPE,4379719
HKG,CSX,655150
XMN,KUL,2987811
AMS,DOH,4927550
CVG,RIC,665188
JFK,PDX,3949168
HAK,CGO,1650174
SHE,WUH,1463128
LCA,SKG,1128006
HGH,TSN,1026346
DLM,DUS,2379291
ATL,YYZ,1189685
FCO,ORD,7762052
MEM,MCI,632272
PEK,IST,7089411
XMN,CTU,1550177
DME,HKG,7117901
CKG,TSN,1431985
NKG,URC,3050539
WUH,NNG,1086396
AMS,EWR,5884360
CLE,ATL,892396
IND,JFK,1069952
DLC,FUK,997924
PVG,MFM,1288037
TPE,CTU,1806320
SIN,CMB,2751834
SHE,CKG,2011598
KIX,KUL,4935472
ATL,DAY,695577
DMM,AMS,4709300
LAX,CMH,3210933
EWR,PVG,11883283
IAH,ATL,1109115
HKG,ICN,2066884
CSX,SHA,853034
PEK,HRB,1000430
XMN,KWL,820645
NNG,CTU,977975
SCL,PTY,4786912
LPA,SXF,3617988
BOS,LAS,3831557
GSO,DTW,740099
PEK,WUH,1053638
HND,HKG,2904232
HAK,KMG,962704
SYX,XIY,1789948
CUN,MAN,7805411
LAX,BNA,2892652
KWE,CAN,742788
LAX,PTY,4844071
AMS,LCA,2995287
SHA,FOC,605775
YVR,CAN,10221601
NGO,PEK,1875312
TSN,SHA,951288
LAS,MAN,8187015
ATL,VPS,401847
LGA,DTW,807104
NKG,MFM,1184231
TYN,KMG,1675780
CGO,HGH,781523
KWL,PVG,1327727
URC,ALA,843725
PMI,FRA,1250410
BUF,MSP,1182031
ICN,IAD,11197711
DEL,PEK,3815291
PVG,CAN,1202015
KHH,OKA,841461
SHA,HKG,1229984
FOC,WUH,757872
SHE,CGO,1156283
AYT,HAM,2456335
ATL,MGM,236070
DTW,GRU,8198145
LAX,SEA,1535158
KIX,HGH,1468370
SYD,PEK,8934323
ZRH,LCA,2508634
HKG,SHE,2322825
TNA,XMN,1367891
HER,HAJ,2262816
PEK,PVG,1098020
DAD,HKG,917542
CJU,SHE,940362
NNG,SHA,1615151
CUN,IND,2071766
JFK,CHS,1024274
DLC,XIY,1246243
REP,PEK,3208528
TPE,CTS,2711611
SIN,BKK,1409883
HAK,SZX,458927
SHE,CJU,940362
DTW,YYZ,344617
MCO,JFK,1519224
PEK,CTS,2111917
WUH,SZX,903273
CGO,TPE,1266390
KWL,PEK,1757532
URC,TNA,2627705
SIN,CRK,2378024
CAN,LAX,11637867
IAD,ICN,11197711
MEX,ACA,305194
MSY,LAX,2688036
HKG,SUB,3286374
DLC,SZX,1953341
XMN,TNA,1367891
ATL,AUS,1308137
DAY,ATL,695577
JFK,SDQ,2493264
LHR,PVG,9262203
WUH,CNX,2032819
HKG,LHR,9647548
HAK,PEK,2308561
TYN,HGH,1101589
IST,CAN,7899308
TSN,HKG,1892628
AMS,HKG,9290300
DLC,KIX,1322487
CDG,ABV,4456863
JFK,SYR,335642
KWL,FOC,969995
WNZ,PVG,369878
FOC,KMG,1683513
STR,AYT,2185373
DCA,ATL,880443
LGA,CAE,993307
FUK,TPE,1299103
BNE,CAN,7062401
KWL,TNA,1459853
ATL,NRT,11024697
GDL,SMF,2671143
MIA,FCO,8345802
SZX,NNG,579690
CKG,SHE,2011598
SHA,KWE,1507633
JFK,CDG,5849320
AMS,BOM,6866149
DTW,BMI,503740
LGA,PWM,433659
PEK,OKA,1850281
SIN,SUB,1373151
KWE,KMG,419553
DTW,IAD,617026
MDW,ATL,950596
PVG,KWE,1548971
IAD,PTY,3314795
CAN,PVG,1202015
NNG,CKG,802507
KUL,PER,4124103
ATL,OKC,1224188
FCO,BOS,6586429
BWI,CVG,691792
JFK,MAD,5775437
KWL,SZX,478541
XIY,PVG,1275260
PEK,HKG,1986505
TYN,CSX,1061433
ABV,CDG,4456863
DTW,AMS,6341356
MCO,BOS,1804114
JFK,CLE,683917
AMS,MSP,6704516
DTW,CMH,248958
SZX,WNZ,918393
UIO,PTY,1023764
CSX,TYN,1061433
FOC,HAK,1153804
CGO,WNZ,990869
PVG,DLC,868161
AUS,JFK,2448499
ICN,LAS,9690032
PTY,SDQ,1474055
CSX,NNG,799914
SHA,KMG,1926986
CDG,MSP,6794223
JFK,ORF,465968
KWE,SHA,1507633
HKG,KMG,1161843
WUH,DLC,1127413
DTW,FRA,6696590
LIM,ATL,5112067
TPE,FSZ,1955094
CAN,NBO,8684321
NKG,SHE,1172961
ATL,PIA,908982
GSP,LGA,981963
MUC,AYT,2003295
CUN,ATL,1416971
LAS,MEX,2424602
NKG,FOC,648322
BNE,POM,2080331
SYD,HKG,7371772
HGH,XIY,1194107
TYN,URC,2219225
CVG,PIT,412299
LGA,BUF,469516
PEK,HKG,1986505
TPE,BKK,2489297
LCA,HER,771372
XIY,CAN,1302564
ATL,BSB,6710297
DTW,GCM,2548125
LGA,YUL,521524
ATL,TYS,244462
HNL,NRT,6145590
TNA,XIY,811430
HKG,AUH,6016596
SYX,PVG,1892996
MAN,TFS,3046144
CMH,TPA,1333989
ATL,MAD,6976172
GRB,DTW,462169
LCA,DUS,2819285
CLT,LGA,875196
JFK,YYZ,589430
HEL,ARN,399997
PEK,CSX,1354733
WUH,SHE,1463128
MEX,HAV,1772976
CAN,YVR,10221601
KWE,PEK,1753981
URC,ISB,1688325
HGH,XIY,1194107
SZX,KWE,830788
CUN,BOG,2271563
AMS,PEK,7848339
HGH,URC,3270630
DUS,PMI,1341552
ATL,MKE,1076838
DTW,ORF,851725
LGA,PIT,538888
CKG,HKG,1096673
CSX,ICN,1607597
COS,ATL,1906139
JFK,ATL,1222840
HAK,HGH,1519267
SIN,CTU,3234952
SIN,KHH,2940485
HKG,HAN,847112
CSX,NGB,823074
NNG,KWE,456937
WUH,KHH,1095154
ICN,TSN,817008
SHE,TNA,757601
TPE,SYD,7259623
SFO,HKG,11147131
SHE,PUS,860527
AYT,FRA,2302079
ATL,GRU,7487937
JFK,YYC,3285093
ICN,CTU,2207765
SVO,PEK,5810512
PTY,GIG,5286363
SZX,DLC,1953341
FRA,VRA,8079216
ATL,TRI,364870
LHR,ORD,6361433
PEK,DUS,7817176
HKG,CDG,9606790
CSX,KWE,660765
NRT,CAN,2946886
XIY,SZX,1398586
CVG,MSN,600077
JFK,MSY,1902461
PEK,WNZ,1405605
ATL,SFO,3442220
HKG,KIX,2476489
PVG,XIY,1275260
CUN,FRA,8618048
NKG,KMG,1723273
PTY,SJU,1778375
CAN,KMG,1069711
KIX,HRB,1458950
TYN,XMN,1554140
BOM,AMS,6866149
GRB,ATL,1245871
MCO,AUS,1599961
PEK,KWE,1753981
XMN,NNG,1038421
HKG,CEB,1707386
ATL,DAL,1160460
LAX,SFO,543061
KWL,PEK,1757532
TNA,CSX,1031672
PTY,GDL,2864795
SZX,NGB,1103200
AUH,BAH,452720
DTW,PIT,323573
LGA,SDF,1059913
CKG,KWL,601163
WNZ,CAN,908421
BTR,ATL,721624
GSO,ATL,493012
MEX,ORD,2712800
NKG,KWE,1306515
PEK,HRB,1000430
CAN,NKG,1075573
KIX,SHE,1304453
TPE,URC,3698007
HAK,FOC,1153804
SHE,XIY,1516490
YYZ,HKG,12568771
HAK,XMN,940676
ATL,HNL,7245651
LGA,BOS,297068
TYN,SHE,1025500
HAV,MEX,1772976
CKG,HAK,1150204
NNG,CGO,1431194
XMN,CGO,1180905
CDG,YYZ,6036891
ICN,REP,3485386
DLC,HGH,974403
PVG,MXP,9164257
KHH,SIN,2940485
FUK,TPE,1299103
NGB,PEK,1221082
URC,SHA,3277460
HGH,CTU,1583346
PVG,YVR,9036228
TPE,BNE,6737659
ICN,HKG,2066884
DLC,NRT,1703610
RGN,CAN,1930930
KUL,PUS,4560634
ATL,CVG,600942
CVG,MEM,648404
JFK,MIA,1753599
HKG,HGH,1092181
SHA,CTU,1662367
TPE,PUS,1342470
SOF,LCA,1239763
HKG,CGO,1353324
SIN,CAN,2637556
ATL,PTY,2768974
DTW,JFK,818697
LGA,MEM,1549531
NRT,SHE,1604872
WUH,CTU,983134
BKK,CMB,2393119
CKG,KMG,629640
NKG,HRB,1667848
WUH,TPE,936525
CRW,DTW,451795
PEK,MNL,2866598
HKG,BKK,1688538
PEK,WUH,1053638
CNX,DMK,565165
MFM,CKG,1089342
TSN,CSX,1271434
PTY,EWR,3541027
CAN,CGK,3344319
TNA,KWL,1459853
ATL,SCL,7555802
FLL,MSP,2393320
LHR,LAX,8780646
PEK,DXB,5855098
XIY,DLC,1246243
CNX,BKK,594223
CKG,KWE,352836
WUH,TSN,968496
DEN,JFK,2616352
LAX,CDG,9124094
KMG,RGN,1149397
SZX,PVG,1231418
BSB,PTY,4431220
BKK,NBO,7230057
HKG,CAN,135626
SYX,KMG,1007929
FRA,TFS,3237262
ATL,SDQ,2235280
DTW,JAX,1308828
LGA,CLT,875196
NNG,CGO,1431194
WUH,HKG,939451
HAV,SDQ,1419124
CGO,CAN,1234440
MNL,CAN,1275314
URC,GYD,3088565
BNA,SLC,2259617
FWA,DTW,205801
MCT,DOH,702036
SHA,TNA,733860
IAH,SFO,2631586
CGO,KWE,1112526
PVG,KUL,3786421
FRA,PUJ,7519323
PEK,WAW,6962589
TPE,RGN,2756504
CAN,KWL,387793
NNG,XMN,1038421
DTW,SYR,602296
DLC,HKG,1984053
EWR,PTY,3541027
CGO,SHE,1156283
PEK,HAN,2327702
BCN,JFK,6165913
IND,ATL,695041
ICN,PEK,904430
TNA,HGH,793394
CJU,HKG,1750434
FOC,SIN,3197116
CRK,HKG,1054383
DCA,MSP,1497633
LEX,LGA,972457
PEK,IAH,11578928
DEL,FCO,5943547
BKK,CGO,2658504
XIY,HRB,1934186
ATL,FSM,931802
EZE,ATL,8045217
MDW,MSP,561077
CAE,ATL,308235
JFK,GRU,7636241
KWE,CGO,1112526
HKG,HGH,1092181
FOC,HRB,2262291
SZX,KWE,830788
HRG,MUC,3024523
CHS,LGA,1032356
LAS,MSP,2091269
NKG,TYN,876818
HYD,HKG,3752379
HGH,SYX,1729105
TFS,STR,3184417
DCA,SLC,2979423
LAX,PVR,1959521
ATL,MCO,649507
DTW,TPA,1581249
MIA,DTW,1842798
SHE,NKG,1172961
PVG,URC,3317524
ATL,CHS,416873
DTW,PIA,556897
MCO,MEX,2060894
BOS,FCO,6586429
JFK,BCN,6165913
PEK,NGB,1221082
LHR,AMS,371575
CAN,DEL,3655632
HND,KUL,5344032
PEK,ADD,8335792
ATL,LAX,3132519
TPE,NRT,2182119
KMG,SHA,1926986
WUH,CKG,737516
LHR,SFO,8638229
PEK,ORD,10587677
NRT,TPE,2182119
KMG,KWL,716838
XIY,HGH,1194107
ATL,HSV,243258
FLL,JFK,1719862
DLC,SZX,1953341
PVG,WNZ,369878
SHA,XIY,1231221
MBA,FRA,6690836
CDG,BOS,5549589
JFK,RDU,686463
MFM,CGO,1371160
XIY,KWL,1030544
HKG,NGO,2625887
HGH,KWE,1396297
TYN,XIY,505761
LGA,JAX,1341327
ATL,PHF,818231
GLA,MCO,6638511
HAK,NKG,1554432
SEA,IAH,3015614
CSX,NKG,671867
DLM,MUC,1895740
BAH,AUH,452720
IAH,SEA,3015614
CMB,BKK,2393119
CTU,KMG,615112
SZX,HGH,1068845
LAS,FRA,8984982
CDG,CVG,6687174
JFK,MEX,3363723
ATL,ABQ,2042739
DTW,ATL,956518
LGA,MKE,1187582
PEK,SFO,9516350
TPE,PVG,674554
CAN,TPE,827012
NKG,XMN,800945
ATL,PUJ,2311028
IAD,LHR,5917134
DFW,DTW,1587319
LGA,CLE,673655
ATL,ROC,1205781
GRU,DTW,8198145
TSN,SZX,1858272
EWR,HKG,12979805
DPS,CAN,3561206
TNA,CAN,1539222
HKG,TSN,1892628
SZX,SIN,2583678
BOG,HAV,2209997
CSX,HGH,736880
BOS,CDG,5549589
JFK,CVG,947890
IAH,ATL,1109115
TSN,CGO,598967
DLC,CGO,845704
SYX,CKG,1295343
CUN,CVG,2007952
LAX,DTW,3184540
NGB,MFM,1158700
PUS,HKG,2041582
KMG,SYX,1007929
XMN,CGK,3613861
ATL,GRB,1245871
DTW,PWM,1075537
MCO,RDU,859400
SFO,PVG,9897913
CGO,DLC,845704
PEK,SHE,606635
BOI,SLC,466884
ICN,ATL,11510400
SXF,LCA,2514959
DAY,LGA,883983
LAX,SLC,948963
HKG,TPE,806733
AMS,XMN,9334543
ICN,HRB,905810
WNZ,KWL,1117451
AMS,BOS,5562857
DOH,MCT,702036
LHR,EWR,5576626
PEK,SVO,5810512
XIY,TPE,1589940
KWL,WNZ,1117451
XMN,SHE,1959789
DTW,RIC,734278
MCO,SAT,1675377
BNA,ATL,344193
IND,MCO,1333370
ICN,DLC,461040
URC,TYN,2219225
HKG,PEK,1986505
HGH,NNG,1484716
TAS,URC,1518902
STR,LPA,3125256
CVG,STL,495703
LGA,MHT,313436
ATL,SDF,517131
ICN,DTW,10679079
CVG,MKE,511009
LAX,LHR,8780646
DLC,KIX,1322487
KWE,HGH,1396297
TNA,CKG,1262206
GIG,PTY,5286363
BKK,FOC,2396507
SZX,CTU,1317474
HAJ,AYT,2389470
PVG,CTU,1707288
NGO,TPE,1849316
HKG,MNL,1143574
CTU,SZX,1317474
PEK,FOC,1594626
XMN,TSN,1618445
ATL,AVL,264249
DEN,MEM,1403860
LAS,MEM,2278950
KWE,SZX,830788
SZX,TNA,1609772
CAN,URC,3277533
KWE,URC,2596116
MUC,PMI,1216324
BNA,DTW,734248
GEG,LAX,1520645
MCO,DTW,1540322
YVR,PEK,8514888
HAV,SVO,9594156
TNA,FOC,1233036
HAM,HRG,3529200
BKK,TPE,2489297
HKG,CAN,135626
PEK,CTU,1556350
XMN,CSX,634731
AGS,ATL,230814
CHA,DTW,812790
ICN,SFO,9106147
DLC,NRT,1703610
PEK,URC,2436153
DPS,TPE,3799478
KUL,HKG,2534641
DLC,XIY,1246243
PVG,CSX,892932
DFW,JFK,2238656
LAX,HMO,881296
KWE,XIY,896481
TPE,PVG,674554
PTY,KIN,1020108
CAN,SGN,1560219
MUC,TFS,3319281
BSB,ATL,6710297
GRU,JFK,7636241
MCO,SLC,3107351
PEK,ARN,6709185
CGO,XMN,1180905
XIY,NKG,989800
IAH,MEX,1227615
TPE,PEK,1719333
TPE,FUK,1299103
FOC,KWE,1286320
SYX,FOC,1352773
ATL,IAH,1109115
DTW,IND,371528
LAX,TPA,3472760
PTY,PUJ,1587251
CAN,SHA,1174357
KWL,CAN,387793
CHS,ATL,416873
JFK,FLL,1719862
HGH,KWL,1165038
PVG,SFO,9897913
PEK,TPE,1719333
ORD,ATL,974957
DLC,WUH,1127413
TPE,KUL,3238621
ATL,ICT,1257813
DFW,ICN,11009288
LAS,YVR,1596581
KMG,CSX,1079719
PTY,CNF,5014604
KMG,HGH,1815773
TNA,CTU,1411383
DTW,SAT,1954312
LHR,ATL,6776332
PEK,SYD,8934323
SFO,ATL,3442220
CAN,ICN,2003385
KUL,PVG,3786421
FRA,TPE,9384905
LCA,AUH,2334483
KUL,PVG,3786421
WUH,SHA,682246
ATL,CMH,719090
DTW,CHA,812790
MCO,CMH,1291475
PEK,TNA,361970
SIN,TPE,3213157
GCM,ATL,1618244
FOC,KWL,969995
SHA,MFM,1263701
PTY,HAV,1573662
CSX,HRB,2249824
SHE,NKG,1172961
MUC,LPA,3255574
CDG,YUL,5539525
JFK,TPA,1617469
MUC,PEK,7741442
XMN,CGO,1180905
URC,IKA,3227133
AMS,DMM,4709300
DTW,DFW,1587319
LGA,ROC,408483
GSO,LGA,741370
TNA,SHA,733860
DUS,TFS,3237068
BIL,SLC,623265
JFK,BUF,484455
KMG,XMN,1536949
TYN,SYX,2177570
DPS,HKG,3438119
DLC,NKG,837454
LPA,FRA,3183032
CHA,ATL,170775
JFK,ROC,424497
ATL,BOS,1522612
DTW,CHS,1074126
LGA,TPA,1626177
PEK,VIE,7471746
CDG,CAN,9473271
NNG,WUH,1086396
ATL,SFO,3442220
ICN,JFK,11113583
DSM,MSP,373675
LGA,MCI,1782095
ATL,SLC,2558541
HKG,NRT,2963952
NRT,PVG,1798680
SGN,HKG,1488358
KMG,FOC,1683513
WUH,TNA,728827
KWL,XIY,1030544
HKG,DEL,3752209
HGH,AMS,8941630
TSN,CKG,1431985
TFS,HAM,3574793
CUN,RDU,1823850
LAX,PDX,1341483
NNG,NKG,1463445
XMN,SZX,488486
SYX,HKG,646328
HGH,XMN,669972
AMS,YYC,7190228
DTW,DEN,1806779
MAD,ATL,6976172
PEK,MUC,7741442
TPE,HNL,8157190
CAN,PER,6129814
FRA,AYT,2302079
AUS,MEM,899693
ICN,ORD,10543465
HRB,CTU,2556218
TSN,CKG,1431985
CTU,WUH,983134
SZX,CKG,1061887
CVG,EWR,916000
LAS,RDU,3260228
ATL,DEN,1930018
DTW,PBI,1748139
MEM,MSY,560538
PVG,NGO,1459398
BOG,PTY,753874
CGO,CKG,862644
NNG,KWL,345947
ATL,LIM,5112067
DXB,ATL,12229782
FOC,PEK,1594626
SYX,NNG,493890
PVG,ICN,821467
DUS,HER,2304161
AUS,SLC,1747004
IAH,ATL,1109115
SDQ,FRA,7623947
CUN,SLC,3226317
LAX,ATL,3132519
ORD,PVG,11357142
FCO,DEL,5943547
KUL,FOC,3204985
DTW,MSN,501090
MIA,ATL,956918
CMH,MSP,1007107
KWI,DMM,354513
DTW,ROC,476398
SYX,SZX,664055
PTY,JFK,3541091
SHE,CAN,2234447
HER,SXF,2106445
CAN,TSN,1785844
PEK,ISB,3904595
ATL,SGF,906215
HNL,NGO,6477342
FRA,SHE,8043298
PTY,CUN,1548934
CKG,PEK,1463168
PUS,SHE,860527
BOS,LHR,5254215
JFK,BWI,295745
KIX,PEK,1765984
TSN,ICN,817008
HKG,BLR,3959055
HGH,CGO,781523
URC,KWE,2596116
LGA,MSN,1306677
PEK,PUS,1217018
OKA,KHH,841461
CAN,FUK,2019378
KWL,NGB,1237809
XMN,KMG,1536949
ATL,LIT,728652
GCM,DTW,2548125
LEJ,AYT,2180946
CHS,JFK,1024274
JFK,SFO,4161868
MEL,PVG,7986028
XMN,SYX,1136961
HAN,CAN,808397
MAN,CUN,7805411
CUN,BOS,2792227
LAX,MEM,2605397
PEK,BKK,3309452
KHH,KIX,1958073
RUH,HKG,6792742
HRB,NKG,1667848
WUH,FOC,757872
AMS,KWI,4360494
DTW,AVL,755525
LGA,DSM,1659647
ATL,PVR,2505901
GDL,SLC,2392401
FOC,CTU,1623984
SZX,SHE,2292381
CEB,HKG,1707386
CTU,CGO,1026278
HER,DUS,2304161
CDG,SFO,8984976
LAS,YYZ,3127197
ATL,GCM,1618244
